ticket_id,account_id,created_date,pred_category,pred_severity,sentiment,theme
TK109936,ACC103272,2026-05-14,Performance,Critical,-0.1779,"schedule, report times, generation"
TK101580,ACC100512,2026-07-02,Onboarding,Low,0.0516,"schedule, report times, generation"
TK114935,ACC104930,2026-04-30,API/Integration,Critical,-0.2263,"schedule, report times, generation"
TK109301,ACC103064,2026-07-04,UI/Usability,Low,0.6196,"schedule, report times, generation"
TK111225,ACC103697,2026-04-19,Billing,Low,0.6486,"morning, recon job, flagged"
TK107333,ACC102402,2026-06-12,Reconciliation,Critical,0.1027,"morning, recon job, flagged"
TK109785,ACC103226,2026-06-26,Reconciliation,High,-0.0772,"morning, recon job, flagged"
TK106393,ACC102076,2026-05-17,Data Accuracy,Low,-0.0762,"don match, match, don"
TK110688,ACC103517,2026-05-13,Reconciliation,High,0.0,"morning, recon job, flagged"
TK104387,ACC101441,2026-06-18,UI/Usability,Low,-0.6249,"schedule, report times, generation"
TK108992,ACC102964,2026-04-19,Billing,Low,0.5218,"schedule, report times, generation"
TK115074,ACC104974,2026-06-12,Reporting,Low,0.503,"exported, exported report, figures"
TK114928,ACC104927,2026-05-11,Billing,High,0.5499,"morning, recon job, flagged"
TK111631,ACC103827,2026-05-14,API/Integration,Critical,-0.6124,"webhook events, keys, rotated"
TK113777,ACC104540,2026-07-14,Billing,Medium,0.3612,"moderate impact, moderate, like fixed"
TK103087,ACC101011,2026-04-17,API/Integration,High,0.34,"webhook events, keys, rotated"
TK106292,ACC102046,2026-07-15,Reconciliation,Critical,0.4767,"morning, recon job, flagged"
TK102095,ACC100678,2026-04-17,Reconciliation,Medium,-0.1144,"morning, recon job, flagged"
TK103465,ACC101134,2026-07-10,Settlement,High,-0.4559,"moderate impact, moderate, like fixed"
TK114059,ACC104625,2026-06-05,Performance,High,0.5859,"moderate impact, moderate, like fixed"
TK114956,ACC104938,2026-06-23,Performance,Critical,-0.6705,"schedule, report times, generation"
TK109414,ACC103103,2026-06-03,Access/Permissions,Medium,-0.0762,"morning, recon job, flagged"
TK106329,ACC102055,2026-07-10,Access/Permissions,Medium,0.3637,"morning, recon job, flagged"
TK101598,ACC100516,2026-06-08,Performance,Critical,0.34,"schedule, report times, generation"
TK101957,ACC100629,2026-04-28,Reconciliation,Critical,-0.2023,"morning, recon job, flagged"
TK106176,ACC102003,2026-06-15,Reconciliation,High,0.0,"morning, recon job, flagged"
TK101632,ACC100527,2026-05-31,Data Accuracy,High,0.4497,"don match, match, don"
TK110051,ACC103307,2026-05-16,Access/Permissions,Low,0.128,"morning, recon job, flagged"
TK114752,ACC104868,2026-06-16,Reconciliation,High,0.3182,"morning, recon job, flagged"
TK104807,ACC101578,2026-06-10,Performance,High,0.25,"schedule, report times, generation"
TK109395,ACC103097,2026-06-16,Reporting,High,-0.1531,"missing, missing columns, columns"
TK102616,ACC100846,2026-06-17,API/Integration,High,-0.0772,"overnight batch, batch, overnight"
TK110111,ACC103325,2026-05-11,Reconciliation,High,0.3182,"don match, match, don"
TK106461,ACC102101,2026-06-25,Onboarding,Low,0.5106,"don match, match, don"
TK108655,ACC102855,2026-05-25,Reporting,High,0.3182,"schedule, report times, generation"
TK113008,ACC104285,2026-06-07,Data Accuracy,High,0.7184,"don match, match, don"
TK101470,ACC100475,2026-06-26,Reconciliation,High,0.7184,"morning, recon job, flagged"
TK110144,ACC103334,2026-06-16,Settlement,Critical,-0.296,"corporate action, corporate, wrong corporate"
TK111224,ACC103697,2026-05-23,Reconciliation,High,0.3182,"morning, recon job, flagged"
TK111099,ACC103655,2026-07-02,Reconciliation,Medium,0.6812,"morning, recon job, flagged"
TK101795,ACC100582,2026-05-07,API/Integration,High,-0.0258,"overnight batch, batch, overnight"
TK108159,ACC102705,2026-05-14,Reporting,Medium,0.3612,"moderate impact, moderate, like fixed"
TK101217,ACC100392,2026-04-27,Reconciliation,High,-0.0772,"morning, recon job, flagged"
TK109048,ACC102984,2026-05-22,Settlement,Medium,0.6315,"window yesterday, cutoff, window"
TK109432,ACC103112,2026-05-03,Reporting,Medium,0.3612,"exported, exported report, figures"
TK114268,ACC104700,2026-05-12,Data Accuracy,Medium,-0.0762,"morning, recon job, flagged"
TK104751,ACC101557,2026-07-13,Reconciliation,High,0.1027,"morning, recon job, flagged"
TK104280,ACC101410,2026-04-18,UI/Usability,Low,0.0516,"seconds load, takes 30, load market"
TK109096,ACC103000,2026-07-03,Access/Permissions,Low,-0.5122,"morning, recon job, flagged"
TK103077,ACC101009,2026-05-19,UI/Usability,High,0.6124,"morning, recon job, flagged"
TK100177,ACC100051,2026-07-11,Data Accuracy,Critical,0.2263,"morning, recon job, flagged"
TK102471,ACC100800,2026-05-02,UI/Usability,High,-0.1779,"seconds load, takes 30, load market"
TK108375,ACC102768,2026-07-03,Reporting,Low,-0.25,"missing, missing columns, columns"
TK111066,ACC103646,2026-06-08,Settlement,High,-0.4912,"moderate impact, moderate, like fixed"
TK100457,ACC100144,2026-05-18,Onboarding,High,-0.25,"don match, match, don"
TK105219,ACC101706,2026-07-02,API/Integration,High,-0.25,"webhook events, keys, rotated"
TK105928,ACC101917,2026-07-15,Onboarding,High,-0.25,"don match, match, don"
TK114284,ACC104704,2026-05-11,Reporting,Low,-0.5267,"missing, missing columns, columns"
TK100063,ACC100020,2026-06-24,Onboarding,Medium,0.0,"schedule, report times, generation"
TK110491,ACC103461,2026-06-23,Data Accuracy,Critical,-0.0258,"corporate action, corporate, wrong corporate"
TK107259,ACC102373,2026-07-04,Performance,Medium,0.696,"schedule, report times, generation"
TK111987,ACC103943,2026-06-30,Reporting,Critical,-0.1779,"schedule, report times, generation"
TK109466,ACC103122,2026-06-12,Performance,Medium,0.3612,"seconds load, takes 30, load market"
TK101739,ACC100560,2026-06-25,Access/Permissions,Critical,-0.5106,"morning, recon job, flagged"
TK112705,ACC104177,2026-06-27,Data Accuracy,High,-0.4767,"corporate action, corporate, wrong corporate"
TK110249,ACC103375,2026-06-19,Reporting,High,0.5719,"exported, exported report, figures"
TK102112,ACC100685,2026-06-11,Reconciliation,Medium,0.296,"moderate impact, moderate, like fixed"
TK107379,ACC102425,2026-06-25,Data Accuracy,Medium,0.5859,"don match, match, don"
TK108406,ACC102780,2026-07-07,Onboarding,Low,0.2969,"schedule, report times, generation"
TK102807,ACC100917,2026-06-29,Onboarding,Medium,0.7227,"schedule, report times, generation"
TK101662,ACC100538,2026-05-20,Reconciliation,High,0.3182,"don match, match, don"
TK109642,ACC103180,2026-05-13,Reconciliation,High,0.3182,"don match, match, don"
TK109929,ACC103270,2026-07-08,Reporting,Critical,-0.128,"missing, missing columns, columns"
TK104639,ACC101522,2026-04-28,Reconciliation,High,0.25,"morning, recon job, flagged"
TK114141,ACC104654,2026-05-24,Settlement,Medium,0.0772,"window yesterday, cutoff, window"
TK105403,ACC101759,2026-05-23,Reporting,Medium,-0.5106,"missing, missing columns, columns"
TK114144,ACC104655,2026-05-11,Performance,High,0.7227,"seconds load, takes 30, load market"
TK108368,ACC102766,2026-06-09,Settlement,Critical,-0.5423,"window yesterday, cutoff, window"
TK110038,ACC103302,2026-07-12,Access/Permissions,Medium,-0.0762,"morning, recon job, flagged"
TK106517,ACC102118,2026-05-04,API/Integration,High,-0.34,"schedule, report times, generation"
TK109202,ACC103027,2026-06-10,API/Integration,Medium,0.2263,"webhook events, keys, rotated"
TK100795,ACC100250,2026-07-11,Reconciliation,High,-0.0772,"morning, recon job, flagged"
TK107488,ACC102466,2026-05-27,Reconciliation,Medium,-0.1144,"morning, recon job, flagged"
TK112343,ACC104057,2026-05-23,Reporting,High,0.3612,"missing, missing columns, columns"
TK106462,ACC102101,2026-05-11,Onboarding,Low,0.5106,"don match, match, don"
TK111952,ACC103929,2026-06-02,Access/Permissions,Critical,-0.2023,"morning, recon job, flagged"
TK107792,ACC102566,2026-05-31,Settlement,High,0.3291,"window yesterday, cutoff, window"
TK100633,ACC100200,2026-04-21,Settlement,High,0.5859,"window yesterday, cutoff, window"
TK100563,ACC100178,2026-06-08,Settlement,High,-0.3919,"failed, settle, pending"
TK103836,ACC101258,2026-05-26,Data Accuracy,High,-0.1027,"corporate action, corporate, wrong corporate"
TK109396,ACC103098,2026-06-02,API/Integration,High,-0.34,"schedule, report times, generation"
TK114280,ACC104702,2026-07-13,API/Integration,Medium,0.5859,"moderate impact, moderate, like fixed"
TK103509,ACC101148,2026-04-24,API/Integration,Low,0.1531,"schedule, report times, generation"
TK106215,ACC102017,2026-05-30,UI/Usability,Low,-0.0772,"schedule, report times, generation"
TK104400,ACC101445,2026-07-05,Reconciliation,Medium,0.696,"morning, recon job, flagged"
TK108890,ACC102933,2026-05-04,Reporting,Medium,-0.2254,"missing, missing columns, columns"
TK103919,ACC101284,2026-05-30,Data Accuracy,Critical,-0.2023,"morning, recon job, flagged"
TK108168,ACC102706,2026-05-01,UI/Usability,Medium,0.1788,"schedule, report times, generation"
TK104794,ACC101573,2026-05-12,Reporting,Low,0.4588,"schedule, report times, generation"
TK106757,ACC102198,2026-07-05,API/Integration,High,-0.6124,"webhook events, keys, rotated"
TK101533,ACC100498,2026-05-11,Reconciliation,High,0.3182,"morning, recon job, flagged"
TK105642,ACC101831,2026-04-23,Performance,High,-0.5859,"corporate action, corporate, wrong corporate"
TK111823,ACC103887,2026-07-01,Onboarding,High,-0.0516,"schedule, report times, generation"
TK110041,ACC103305,2026-05-11,Reconciliation,High,0.5719,"don match, match, don"
TK103948,ACC101295,2026-07-11,Onboarding,Low,0.1779,"schedule, report times, generation"
TK104129,ACC101359,2026-06-08,Reporting,High,0.0,"schedule, report times, generation"
TK110415,ACC103431,2026-05-27,Reporting,Medium,0.6652,"missing, missing columns, columns"
TK112726,ACC104182,2026-05-08,API/Integration,Low,-0.2732,"overnight batch, batch, overnight"
TK103043,ACC100998,2026-06-14,Billing,Low,0.1531,"morning, recon job, flagged"
TK106270,ACC102040,2026-07-12,Reporting,High,0.3182,"schedule, report times, generation"
TK103755,ACC101228,2026-05-20,Billing,Low,0.128,"morning, recon job, flagged"
TK107726,ACC102544,2026-05-14,Data Accuracy,Critical,-0.2023,"morning, recon job, flagged"
TK111230,ACC103700,2026-06-25,Access/Permissions,Low,-0.1306,"morning, recon job, flagged"
TK113107,ACC104322,2026-05-04,Reporting,Medium,0.503,"exported, exported report, figures"
TK103652,ACC101195,2026-07-02,Reconciliation,High,0.1027,"morning, recon job, flagged"
TK110474,ACC103454,2026-05-26,API/Integration,Critical,0.0,"schedule, report times, generation"
TK115034,ACC104962,2026-06-01,Access/Permissions,High,-0.2755,"morning, recon job, flagged"
TK114634,ACC104829,2026-06-19,Data Accuracy,Critical,-0.34,"corporate action, corporate, wrong corporate"
TK110476,ACC103455,2026-05-25,UI/Usability,Medium,-0.1027,"moderate impact, moderate, like fixed"
TK100407,ACC100127,2026-06-08,Access/Permissions,Medium,-0.2723,"morning, recon job, flagged"
TK102227,ACC100722,2026-05-16,API/Integration,Medium,0.6065,"overnight batch, batch, overnight"
TK105040,ACC101650,2026-06-03,Settlement,High,-0.4912,"moderate impact, moderate, like fixed"
TK102499,ACC100810,2026-05-03,Settlement,Critical,-0.6486,"failed, settle, pending"
TK107666,ACC102527,2026-05-18,Reporting,Medium,-0.2254,"missing, missing columns, columns"
TK106945,ACC102261,2026-05-18,Reconciliation,Medium,-0.1144,"morning, recon job, flagged"
TK108494,ACC102806,2026-04-29,Settlement,High,-0.4404,"window yesterday, cutoff, window"
TK108184,ACC102711,2026-05-19,Access/Permissions,Critical,0.224,"morning, recon job, flagged"
TK110990,ACC103619,2026-06-06,Reporting,Low,0.0258,"schedule, report times, generation"
TK110744,ACC103537,2026-06-23,Access/Permissions,Medium,-0.0762,"morning, recon job, flagged"
TK102519,ACC100816,2026-06-14,Onboarding,Low,-0.2023,"don match, match, don"
TK102039,ACC100659,2026-04-26,Onboarding,High,0.25,"schedule, report times, generation"
TK103184,ACC101043,2026-04-29,Reporting,Medium,-0.0762,"exported, exported report, figures"
TK108568,ACC102825,2026-07-04,Settlement,High,0.5859,"window yesterday, cutoff, window"
TK114856,ACC104903,2026-05-23,Reconciliation,High,0.34,"morning, recon job, flagged"
TK107971,ACC102634,2026-05-10,Billing,High,0.3716,"schedule, report times, generation"
TK107453,ACC102456,2026-05-17,Settlement,High,0.0772,"window yesterday, cutoff, window"
TK101385,ACC100446,2026-05-14,Reconciliation,Critical,-0.3182,"don match, match, don"
TK113052,ACC104300,2026-06-19,Data Accuracy,High,-0.1779,"don match, match, don"
TK100683,ACC100220,2026-06-04,Reconciliation,High,-0.1779,"morning, recon job, flagged"
TK105922,ACC101911,2026-04-22,Performance,Critical,0.1779,"seconds load, takes 30, load market"
TK101078,ACC100340,2026-06-10,Reconciliation,Critical,0.0,"don match, match, don"
TK109512,ACC103135,2026-07-13,Billing,Medium,-0.0467,"schedule, report times, generation"
TK107292,ACC102386,2026-04-18,Reporting,Low,0.1531,"schedule, report times, generation"
TK108673,ACC102863,2026-05-04,Performance,Low,0.1531,"seconds load, takes 30, load market"
TK113348,ACC104403,2026-04-28,Settlement,High,-0.6688,"moderate impact, moderate, like fixed"
TK111822,ACC103886,2026-06-26,Reporting,High,-0.1779,"exported, exported report, figures"
TK104959,ACC101623,2026-07-12,API/Integration,High,0.3071,"schedule, report times, generation"
TK110892,ACC103586,2026-07-14,Data Accuracy,Medium,0.7351,"don match, match, don"
TK108037,ACC102659,2026-06-01,API/Integration,Medium,-0.2023,"webhook events, keys, rotated"
TK100747,ACC100238,2026-04-27,API/Integration,High,0.296,"overnight batch, batch, overnight"
TK103938,ACC101291,2026-04-26,Data Accuracy,High,-0.4767,"corporate action, corporate, wrong corporate"
TK109022,ACC102974,2026-05-16,Performance,High,-0.1779,"schedule, report times, generation"
TK113728,ACC104520,2026-05-23,Onboarding,Medium,0.2732,"schedule, report times, generation"
TK109733,ACC103207,2026-04-18,Onboarding,Medium,-0.2013,"don match, match, don"
TK101944,ACC100625,2026-05-27,Reconciliation,Medium,0.5994,"moderate impact, moderate, like fixed"
TK100590,ACC100184,2026-04-29,API/Integration,High,0.5574,"overnight batch, batch, overnight"
TK108247,ACC102729,2026-04-27,Settlement,Critical,-0.5837,"moderate impact, moderate, like fixed"
TK108297,ACC102743,2026-04-20,Reporting,Low,-0.1531,"missing, missing columns, columns"
TK109688,ACC103190,2026-06-21,Data Accuracy,Medium,0.7351,"moderate impact, moderate, like fixed"
TK112509,ACC104110,2026-05-25,Performance,Low,-0.296,"schedule, report times, generation"
TK112051,ACC103966,2026-04-29,Access/Permissions,Critical,-0.5994,"morning, recon job, flagged"
TK110171,ACC103343,2026-07-13,API/Integration,High,-0.0772,"overnight batch, batch, overnight"
TK107886,ACC102599,2026-06-17,API/Integration,Medium,0.6428,"overnight batch, batch, overnight"
TK101740,ACC100560,2026-07-03,Reporting,Medium,-0.0762,"exported, exported report, figures"
TK107372,ACC102422,2026-06-08,Reporting,Low,0.6908,"schedule, report times, generation"
TK111764,ACC103870,2026-04-30,Performance,Low,-0.5106,"schedule, report times, generation"
TK104304,ACC101417,2026-05-16,Performance,Low,0.503,"seconds load, takes 30, load market"
TK111490,ACC103779,2026-06-09,Reconciliation,Critical,0.128,"don match, match, don"
TK109660,ACC103184,2026-06-24,Billing,Low,0.8206,"morning, recon job, flagged"
TK113548,ACC104463,2026-05-29,Reconciliation,High,0.25,"morning, recon job, flagged"
TK108722,ACC102880,2026-06-07,Billing,Critical,-0.1779,"morning, recon job, flagged"
TK102450,ACC100794,2026-05-27,Billing,Low,0.2023,"schedule, report times, generation"
TK110065,ACC103313,2026-04-27,API/Integration,Medium,0.5994,"webhook events, keys, rotated"
TK100473,ACC100150,2026-06-26,Reconciliation,Critical,-0.5994,"corporate action, corporate, wrong corporate"
TK107791,ACC102566,2026-05-22,Billing,Low,0.296,"schedule, report times, generation"
TK101398,ACC100452,2026-04-21,Billing,High,0.4588,"moderate impact, moderate, like fixed"
TK109422,ACC103107,2026-06-09,Onboarding,Medium,0.6433,"don match, match, don"
TK114507,ACC104788,2026-06-18,Reporting,High,0.3612,"moderate impact, moderate, like fixed"
TK104069,ACC101333,2026-06-07,Billing,High,0.8573,"morning, recon job, flagged"
TK109775,ACC103223,2026-05-05,Reconciliation,High,0.3612,"don match, match, don"
TK113066,ACC104306,2026-06-06,Reconciliation,High,0.3612,"moderate impact, moderate, like fixed"
TK112492,ACC104104,2026-06-23,Reporting,Critical,0.1531,"schedule, report times, generation"
TK114153,ACC104659,2026-04-27,Settlement,Medium,-0.4657,"moderate impact, moderate, like fixed"
TK105862,ACC101892,2026-05-02,Performance,Low,0.7717,"schedule, report times, generation"
TK110275,ACC103383,2026-05-13,Reporting,High,0.0,"exported, exported report, figures"
TK104288,ACC101411,2026-06-27,Reporting,High,0.3612,"moderate impact, moderate, like fixed"
TK103402,ACC101112,2026-06-01,Reporting,Medium,-0.0762,"schedule, report times, generation"
TK106651,ACC102158,2026-04-22,Performance,Medium,0.5719,"schedule, report times, generation"
TK113796,ACC104545,2026-05-24,Reporting,High,0.2626,"missing, missing columns, columns"
TK102589,ACC100837,2026-04-29,Onboarding,Medium,0.696,"schedule, report times, generation"
TK111573,ACC103807,2026-04-28,Billing,High,0.4497,"morning, recon job, flagged"
TK100586,ACC100182,2026-06-18,Access/Permissions,Critical,0.0258,"morning, recon job, flagged"
TK115073,ACC104974,2026-06-17,Billing,High,0.0,"morning, recon job, flagged"
TK109668,ACC103186,2026-04-18,UI/Usability,Low,-0.5413,"schedule, report times, generation"
